studyInstanceUID,filepath
1.2.276.0.7230010.3.1.2.8323329.4438.1517874307.737582,"/defaultStorage/fsRetrieve/7b/6a/7b6a05b7d7214f6c9c22fc5cc2ba2293.dcm"
1.2.276.0.7230010.3.1.2.8323329.4285.1517874306.970247,"/defaultStorage/fsRetrieve/9e/31/9e316927a36349e9abe7de4248f67213.dcm"
1.2.276.0.7230010.3.1.2.8323329.2695.1517874297.962817,"/defaultStorage/fsRetrieve/b4/98/b4982d4b3cb34137a3fc258a8fc731f3.dcm"
1.2.276.0.7230010.3.1.2.8323329.23819.1517874450.114028,"/defaultStorage/fsRetrieve/fe/ff/feff5c1dbd6d48b2822df76d3c8ef0c9.dcm"
1.2.276.0.7230010.3.1.2.8323329.26818.1517874474.308142,"/defaultStorage/fsRetrieve/78/dd/78dd9efa805348f688d758ddffbfd054.dcm"
1.2.276.0.7230010.3.1.2.8323329.7662.1517874332.929651,"/defaultStorage/fsRetrieve/da/3b/da3b025353634ab68f37b39f96bb7e31.dcm"
1.2.276.0.7230010.3.1.2.8323329.25894.1517874468.234223,"/defaultStorage/fsRetrieve/7e/32/7e32d28a28fa4df99aefe2f5faf6cdbf.dcm"
1.2.276.0.7230010.3.1.2.8323329.25727.1517874467.359311,"/defaultStorage/fsRetrieve/e6/a2/e6a26df2a1bc49079aa6fb02790ad49f.dcm"
1.2.276.0.7230010.3.1.2.8323329.20892.1517874430.351908,"/defaultStorage/fsRetrieve/6f/0f/6f0ffc9f24004fb180f1f79ffff0edf9.dcm"
1.2.276.0.7230010.3.1.2.8323329.12338.1517874364.384163,"/defaultStorage/fsRetrieve/f4/79/f4792cf4c89f4d2b90503ea98c15d308.dcm"
1.2.276.0.7230010.3.1.2.8323329.5397.1517874316.34119,"/defaultStorage/fsRetrieve/99/d7/99d72fbbb54f4888801dfb30959af059.dcm"
1.2.276.0.7230010.3.1.2.8323329.25562.1517874465.603757,"/defaultStorage/fsRetrieve/19/ad/19adda43ece44e7198262c218ae5042e.dcm"
1.2.276.0.7230010.3.1.2.8323329.19531.1517874418.521525,"/defaultStorage/fsRetrieve/26/a6/26a64b50b96f4017abd512a0ac8c4dbe.dcm"
1.2.276.0.7230010.3.1.2.8323329.19703.1517874419.378663,"/defaultStorage/fsRetrieve/15/84/15844206399b4eb3a898c0e4ec462ede.dcm"
1.2.276.0.7230010.3.1.2.8323329.20294.1517874427.197123,"/defaultStorage/fsRetrieve/b8/60/b860802b9a5641c0a5f8959f5af830ef.dcm"
1.2.276.0.7230010.3.1.2.8323329.19067.1517874415.94315,"/defaultStorage/fsRetrieve/6a/b9/6ab910508b9f4e3e9063da4429ba61e6.dcm"
1.2.276.0.7230010.3.1.2.8323329.18537.1517874411.302572,"/defaultStorage/fsRetrieve/6f/dd/6fdd107ec1a24d50a0de302370657685.dcm"
1.2.276.0.7230010.3.1.2.8323329.16199.1517874395.317482,"/defaultStorage/fsRetrieve/18/75/18753fd88acc46d3a3926d2b954a5736.dcm"
1.2.276.0.7230010.3.1.2.8323329.13781.1517874374.602877,"/defaultStorage/fsRetrieve/ab/b9/abb939e5bdff42a18f9a4397054d3ced.dcm"
1.2.276.0.7230010.3.1.2.8323329.29346.1517874491.133872,"/defaultStorage/fsRetrieve/0c/d0/0cd00f30ae6546eb93a1d626a06ffc16.dcm"
1.2.276.0.7230010.3.1.2.8323329.24845.1517874458.98485,"/defaultStorage/fsRetrieve/0b/d2/0bd222d99a6045ce93b20b78af8008e6.dcm"
1.2.276.0.7230010.3.1.2.8323329.9635.1517874344.107701,"/defaultStorage/fsRetrieve/51/e9/51e9db4079c440fbab1e83d0cd984696.dcm"
1.2.276.0.7230010.3.1.2.8323329.16311.1517874396.129575,"/defaultStorage/fsRetrieve/e3/e3/e3e3ef69bf44489ea97a52ac98261f04.dcm"
1.2.276.0.7230010.3.1.2.8323329.26972.1517874475.82696,"/defaultStorage/fsRetrieve/33/57/3357c4223f044dc0b7f1bdf5afd3f861.dcm"
1.2.276.0.7230010.3.1.2.8323329.6997.1517874329.16852,"/defaultStorage/fsRetrieve/26/ee/26ee406a9d854f84a31bf82a2b38a30e.dcm"
1.2.276.0.7230010.3.1.2.8323329.15650.1517874388.973776,"/defaultStorage/fsRetrieve/4b/92/4b926f46df724f0f8eae58f51f2225b8.dcm"
1.2.276.0.7230010.3.1.2.8323329.12733.1517874367.300238,"/defaultStorage/fsRetrieve/b8/93/b89337780379467196e4dd4d22d7a93a.dcm"
1.2.276.0.7230010.3.1.2.8323329.20861.1517874430.182952,"/defaultStorage/fsRetrieve/9d/89/9d89c829e6a04cfdacd9c269fedd28bc.dcm"
1.2.276.0.7230010.3.1.2.8323329.4160.1517874306.318132,"/defaultStorage/fsRetrieve/e9/4b/e94b26106c8c44e8b7626233e1cbcda5.dcm"
1.2.276.0.7230010.3.1.2.8323329.7048.1517874329.312518,"/defaultStorage/fsRetrieve/91/3e/913eb87d4498431bbb4e9e5c6af4ec16.dcm"
1.2.276.0.7230010.3.1.2.8323329.30912.1517874505.57478,"/defaultStorage/fsRetrieve/3e/02/3e02ccab7d574650a6e51abf9c34e232.dcm"
1.2.276.0.7230010.3.1.2.8323329.23176.1517874446.62320,"/defaultStorage/fsRetrieve/d3/e6/d3e66bb2fa1f4ea496aa6c0a243b78c3.dcm"
1.2.276.0.7230010.3.1.2.8323329.22921.1517874444.540933,"/defaultStorage/fsRetrieve/f7/59/f759b3f4a7414ab58ffea4220fdaa51b.dcm"
1.2.276.0.7230010.3.1.2.8323329.19408.1517874417.881137,"/defaultStorage/fsRetrieve/ac/dc/acdc4407532e4138b2651eded6634dc5.dcm"
1.2.276.0.7230010.3.1.2.8323329.29339.1517874491.110122,"/defaultStorage/fsRetrieve/df/53/df539cf149734971a184742b3684ca80.dcm"
1.2.276.0.7230010.3.1.2.8323329.21420.1517874434.24761,"/defaultStorage/fsRetrieve/a4/be/a4be10da56a74ce2acaad4ce3b2fafbc.dcm"
1.2.276.0.7230010.3.1.2.8323329.25817.1517874467.846041,"/defaultStorage/fsRetrieve/e6/45/e6452ad6010241fab3996463a491754e.dcm"
1.2.276.0.7230010.3.1.2.8323329.10959.1517874355.368024,"/defaultStorage/fsRetrieve/de/8c/de8c820b8a0c44a3a4d9765846bedebd.dcm"
1.2.276.0.7230010.3.1.2.8323329.7577.1517874332.436037,"/defaultStorage/fsRetrieve/10/06/1006c00874644985bec71eed084f2fe4.dcm"
1.2.276.0.7230010.3.1.2.8323329.6049.1517874319.764596,"/defaultStorage/fsRetrieve/f4/27/f4272da6463a4c58b5d2e3516ce5bdef.dcm"
1.2.276.0.7230010.3.1.2.8323329.18205.1517874409.230041,"/defaultStorage/fsRetrieve/37/9a/379a315558a54ed7bffa2d3cdc1c31b5.dcm"
1.2.276.0.7230010.3.1.2.8323329.16722.1517874399.173900,"/defaultStorage/fsRetrieve/21/03/2103af18d61842849e945ce1eb1ef6b8.dcm"
1.2.276.0.7230010.3.1.2.8323329.26898.1517874474.730095,"/defaultStorage/fsRetrieve/ab/c7/abc762325374488aaa9407d9313125eb.dcm"
1.2.276.0.7230010.3.1.2.8323329.2391.1517874296.259457,"/defaultStorage/fsRetrieve/08/9c/089c790de1d84e168da06a1c14f989f1.dcm"
1.2.276.0.7230010.3.1.2.8323329.2578.1517874297.297411,"/defaultStorage/fsRetrieve/19/04/1904807bcd814f459e16a20566bfc786.dcm"
1.2.276.0.7230010.3.1.2.8323329.3832.1517874304.479740,"/defaultStorage/fsRetrieve/4b/33/4b335591a1034381bb4bd815ec2ea363.dcm"
1.2.276.0.7230010.3.1.2.8323329.15790.1517874393.77982,"/defaultStorage/fsRetrieve/6e/73/6e73092545204028be17e34631404e4e.dcm"
1.2.276.0.7230010.3.1.2.8323329.23063.1517874445.307415,"/defaultStorage/fsRetrieve/ca/94/ca94c8691fd34bee939b655ee26e603c.dcm"
1.2.276.0.7230010.3.1.2.8323329.18016.1517874408.71710,"/defaultStorage/fsRetrieve/99/20/9920b97f643a4ec4a12332e68a95999b.dcm"
1.2.276.0.7230010.3.1.2.8323329.19652.1517874419.107727,"/defaultStorage/fsRetrieve/9f/17/9f172e2db643407c83c0000382d76e57.dcm"
1.2.276.0.7230010.3.1.2.8323329.12283.1517874364.140205,"/defaultStorage/fsRetrieve/e2/40/e240c0854f6c41a89ccaec56d4296254.dcm"
1.2.276.0.7230010.3.1.2.8323329.4631.1517874308.756470,"/defaultStorage/fsRetrieve/98/1b/981b9678cbb3417db71c0fcdd803592c.dcm"
1.2.276.0.7230010.3.1.2.8323329.11458.1517874358.642607,"/defaultStorage/fsRetrieve/ad/ab/adab3c54965548198991258bc1db0a40.dcm"
1.2.276.0.7230010.3.1.2.8323329.28248.1517874484.182473,"/defaultStorage/fsRetrieve/f9/5e/f95eaaa3494e4567b49159129b533f43.dcm"
1.2.276.0.7230010.3.1.2.8323329.26577.1517874472.991499,"/defaultStorage/fsRetrieve/e6/94/e694d23c707e4b1ca2c6e34f9c1209ab.dcm"
1.2.276.0.7230010.3.1.2.8323329.30339.1517874498.315620,"/defaultStorage/fsRetrieve/04/a2/04a26921bab741a891fdcde8db055aec.dcm"
1.2.276.0.7230010.3.1.2.8323329.17692.1517874405.640363,"/defaultStorage/fsRetrieve/ec/34/ec34008f52bf453b82be43dedfb441da.dcm"
1.2.276.0.7230010.3.1.2.8323329.9314.1517874342.333616,"/defaultStorage/fsRetrieve/95/03/9503fef8bcdb453885979a380925aa72.dcm"
1.2.276.0.7230010.3.1.2.8323329.17614.1517874405.135626,"/defaultStorage/fsRetrieve/2e/c2/2ec2c6ebe4564b22bcea566eeaf2d9c8.dcm"
1.2.276.0.7230010.3.1.2.8323329.18988.1517874414.657124,"/defaultStorage/fsRetrieve/b8/cc/b8cced08eee34c6980996ab7be127bc4.dcm"
1.2.276.0.7230010.3.1.2.8323329.8789.1517874339.396445,"/defaultStorage/fsRetrieve/56/b7/56b70e73225946c3ae3c0e94ccc4ce90.dcm"
1.2.276.0.7230010.3.1.2.8323329.10548.1517874352.729707,"/defaultStorage/fsRetrieve/64/42/6442c977478c4266b079b08c67bb5801.dcm"
1.2.276.0.7230010.3.1.2.8323329.5387.1517874315.968355,"/defaultStorage/fsRetrieve/9b/87/9b87dcf149804251a96043700ab37b38.dcm"
1.2.276.0.7230010.3.1.2.8323329.23267.1517874447.134329,"/defaultStorage/fsRetrieve/94/70/947015dbbad34005876716b0b2cf6b81.dcm"
1.2.276.0.7230010.3.1.2.8323329.18754.1517874413.411044,"/defaultStorage/fsRetrieve/24/6f/246f0b222b99452c9568bfc706d642b8.dcm"
1.2.276.0.7230010.3.1.2.8323329.20850.1517874430.110892,"/defaultStorage/fsRetrieve/66/f4/66f407de79524843b05c9c72765f5b32.dcm"
1.2.276.0.7230010.3.1.2.8323329.27315.1517874477.764944,"/defaultStorage/fsRetrieve/96/8e/968e1eea9cb148cfb5fd00a2b331c5dc.dcm"
1.2.276.0.7230010.3.1.2.8323329.27342.1517874477.931034,"/defaultStorage/fsRetrieve/85/bd/85bd8d0c7c7d4debb6619d7771eaa2c3.dcm"
1.2.276.0.7230010.3.1.2.8323329.5182.1517874311.793685,"/defaultStorage/fsRetrieve/6b/0a/6b0aba90ffc945fdb4e797be3bd8767f.dcm"
1.2.276.0.7230010.3.1.2.8323329.6342.1517874325.249952,"/defaultStorage/fsRetrieve/fa/b5/fab539a470f24c32b45596f0be1b7078.dcm"
1.2.276.0.7230010.3.1.2.8323329.28296.1517874484.428446,"/defaultStorage/fsRetrieve/09/e0/09e0a6d6628340f4acfdf0d7b9abae9b.dcm"
1.2.276.0.7230010.3.1.2.8323329.7854.1517874333.996918,"/defaultStorage/fsRetrieve/5a/5e/5a5e572ee8f64e8ca7a318f3d63d98af.dcm"
1.2.276.0.7230010.3.1.2.8323329.24782.1517874457.311655,"/defaultStorage/fsRetrieve/01/9f/019f0004d05c4303914070f04eabc824.dcm"
1.2.276.0.7230010.3.1.2.8323329.3986.1517874305.280070,"/defaultStorage/fsRetrieve/31/cf/31cfe9f16f4d4cb0b908e481256dea80.dcm"
1.2.276.0.7230010.3.1.2.8323329.24470.1517874454.675797,"/defaultStorage/fsRetrieve/aa/81/aa81a9f9b3d94544ab19a5ccf10bd639.dcm"
1.2.276.0.7230010.3.1.2.8323329.29853.1517874494.219312,"/defaultStorage/fsRetrieve/8e/50/8e50b7adf6fd413494e94048d2dbb842.dcm"
1.2.276.0.7230010.3.1.2.8323329.6864.1517874328.254763,"/defaultStorage/fsRetrieve/a6/a1/a6a1c2f3e8754013a12c42c738253144.dcm"
1.2.276.0.7230010.3.1.2.8323329.10452.1517874352.171992,"/defaultStorage/fsRetrieve/21/21/2121839543f24914bdd6773c23a4f8b2.dcm"
1.2.276.0.7230010.3.1.2.8323329.16858.1517874399.916636,"/defaultStorage/fsRetrieve/94/52/945293fd82c94a55a16b48ef158787cb.dcm"
1.2.276.0.7230010.3.1.2.8323329.11028.1517874356.202796,"/defaultStorage/fsRetrieve/19/82/19826fe976e144339a61de49c6c8e391.dcm"
1.2.276.0.7230010.3.1.2.8323329.11785.1517874360.479469,"/defaultStorage/fsRetrieve/5f/9e/5f9eaa91569d4e1aa51b673329657c99.dcm"
1.2.276.0.7230010.3.1.2.8323329.4807.1517874309.859693,"/defaultStorage/fsRetrieve/04/f7/04f757d391324d57b77d95b2bf5d45ca.dcm"
1.2.276.0.7230010.3.1.2.8323329.10636.1517874353.188491,"/defaultStorage/fsRetrieve/1a/49/1a49a9aef4d9479388832d189267101e.dcm"
1.2.276.0.7230010.3.1.2.8323329.25404.1517874464.690610,"/defaultStorage/fsRetrieve/d1/85/d1853eab71b347c088870b3118f42709.dcm"
1.2.276.0.7230010.3.1.2.8323329.15763.1517874392.882705,"/defaultStorage/fsRetrieve/d9/10/d9104e55bf644b26a7ca4f450f238890.dcm"
1.2.276.0.7230010.3.1.2.8323329.15181.1517874384.139539,"/defaultStorage/fsRetrieve/fa/8b/fa8bfdbce5b34895af392de987329e45.dcm"
1.2.276.0.7230010.3.1.2.8323329.23734.1517874449.642412,"/defaultStorage/fsRetrieve/cc/28/cc28c4bb1c944a45bf3a44823d53cfd0.dcm"
1.2.276.0.7230010.3.1.2.8323329.24553.1517874455.188255,"/defaultStorage/fsRetrieve/2f/3a/2f3a233ba6584ac591c65687a2145560.dcm"
1.2.276.0.7230010.3.1.2.8323329.31286.1517874507.932964,"/defaultStorage/fsRetrieve/d9/83/d9839f9739db4350a814681638d304b1.dcm"
1.2.276.0.7230010.3.1.2.8323329.24004.1517874451.220021,"/defaultStorage/fsRetrieve/37/79/377980e0011541b9bca8ca07cbf6fdca.dcm"
1.2.276.0.7230010.3.1.2.8323329.29151.1517874489.915158,"/defaultStorage/fsRetrieve/bd/80/bd8032fcbd534c52be13acfab74bde5a.dcm"
1.2.276.0.7230010.3.1.2.8323329.13586.1517874373.452482,"/defaultStorage/fsRetrieve/10/22/1022927f6088458d8dacc0a2fb81d35d.dcm"
1.2.276.0.7230010.3.1.2.8323329.13461.1517874372.762742,"/defaultStorage/fsRetrieve/ae/4f/ae4f0e4c0035455d959fc5d97bba4333.dcm"
1.2.276.0.7230010.3.1.2.8323329.17542.1517874404.689052,"/defaultStorage/fsRetrieve/a3/4a/a34af9b3924b46f8843582d2da50967f.dcm"
1.2.276.0.7230010.3.1.2.8323329.11784.1517874360.468504,"/defaultStorage/fsRetrieve/40/12/4012f3cc114c4376baa28e12fae66022.dcm"
1.2.276.0.7230010.3.1.2.8323329.20931.1517874430.696251,"/defaultStorage/fsRetrieve/81/7a/817a824a4df24c6cb4f3f057813f526c.dcm"
1.2.276.0.7230010.3.1.2.8323329.28711.1517874487.457115,"/defaultStorage/fsRetrieve/b3/38/b33827882b6440398ea6f8230a814898.dcm"
1.2.276.0.7230010.3.1.2.8323329.10870.1517874354.608315,"/defaultStorage/fsRetrieve/fb/99/fb996020e1bc4a4a8fee403eb4a27d14.dcm"
1.2.276.0.7230010.3.1.2.8323329.22976.1517874444.857682,"/defaultStorage/fsRetrieve/e2/89/e289462ed2204636b796af4d148ee5a8.dcm"
1.2.276.0.7230010.3.1.2.8323329.17185.1517874402.713874,"/defaultStorage/fsRetrieve/ba/cb/bacbbcdfea484cbc8cd51fcc34751f47.dcm"
1.2.276.0.7230010.3.1.2.8323329.13201.1517874370.228755,"/defaultStorage/fsRetrieve/ce/a6/cea675d79b5641e98be3683559755782.dcm"
1.2.276.0.7230010.3.1.2.8323329.25095.1517874463.44400,"/defaultStorage/fsRetrieve/b8/54/b854ef92c7774a7bb9fc207ccc4e224d.dcm"
1.2.276.0.7230010.3.1.2.8323329.11621.1517874359.590936,"/defaultStorage/fsRetrieve/8d/ea/8deaceed5b524a7abefd113d5276681e.dcm"
1.2.276.0.7230010.3.1.2.8323329.11686.1517874359.965072,"/defaultStorage/fsRetrieve/13/53/13535455ea914dd6b47ada6698df6454.dcm"
1.2.276.0.7230010.3.1.2.8323329.5878.1517874318.757806,"/defaultStorage/fsRetrieve/43/88/4388b3bd8b08476ab9e99e795d86c213.dcm"
1.2.276.0.7230010.3.1.2.8323329.22995.1517874444.931220,"/defaultStorage/fsRetrieve/1c/49/1c49a85eee134464a8a1969317b7db26.dcm"
1.2.276.0.7230010.3.1.2.8323329.9948.1517874345.855638,"/defaultStorage/fsRetrieve/d4/11/d4111dca449e4f2f9e853ae47fa46ea0.dcm"
1.2.276.0.7230010.3.1.2.8323329.23896.1517874450.676098,"/defaultStorage/fsRetrieve/1b/ab/1bab4eaafcff4d999cf04025fd07b18e.dcm"
1.2.276.0.7230010.3.1.2.8323329.23630.1517874449.133083,"/defaultStorage/fsRetrieve/d2/09/d2098e0b03754883b5ba1e590577ce1f.dcm"
1.2.276.0.7230010.3.1.2.8323329.1561.1517874291.570134,"/defaultStorage/fsRetrieve/39/df/39df5a09baf64a5badb321832a4a2ca8.dcm"
1.2.276.0.7230010.3.1.2.8323329.6784.1517874327.771183,"/defaultStorage/fsRetrieve/52/1f/521ffab87c0a44c3af6e1a45c809cd08.dcm"
1.2.276.0.7230010.3.1.2.8323329.4707.1517874309.256105,"/defaultStorage/fsRetrieve/f8/4f/f84f32c99f65472ba154c5e32cece37e.dcm"
1.2.276.0.7230010.3.1.2.8323329.2744.1517874298.213600,"/defaultStorage/fsRetrieve/e2/eb/e2ebfb4815f747c08fa0efef6e115ed2.dcm"
1.2.276.0.7230010.3.1.2.8323329.9046.1517874340.840239,"/defaultStorage/fsRetrieve/80/3f/803fed3315814a1a86fd6ed895bcdf0c.dcm"
1.2.276.0.7230010.3.1.2.8323329.17299.1517874403.367070,"/defaultStorage/fsRetrieve/6a/c1/6ac18fdae9354026b89f85d9f78cf3ea.dcm"
1.2.276.0.7230010.3.1.2.8323329.24825.1517874457.832193,"/defaultStorage/fsRetrieve/63/4d/634d42ad5dbe4e629dc1984a35b55d6e.dcm"
1.2.276.0.7230010.3.1.2.8323329.25221.1517874463.795844,"/defaultStorage/fsRetrieve/fc/25/fc251c7d90de475da04326aad6ab2dd8.dcm"
1.2.276.0.7230010.3.1.2.8323329.20965.1517874430.886283,"/defaultStorage/fsRetrieve/e0/79/e079f9c46547481f9bb87ed67777f073.dcm"
1.2.276.0.7230010.3.1.2.8323329.27614.1517874479.477748,"/defaultStorage/fsRetrieve/fe/ca/feca7f3af0ae42fa8c9f957b3d6cce24.dcm"
1.2.276.0.7230010.3.1.2.8323329.4678.1517874309.51510,"/defaultStorage/fsRetrieve/b6/57/b657870b0b5e4d28a720a67acf18fafc.dcm"
1.2.276.0.7230010.3.1.2.8323329.24261.1517874453.484994,"/defaultStorage/fsRetrieve/2e/44/2e44133928704ccd98d2543d3f2697db.dcm"
1.2.276.0.7230010.3.1.2.8323329.29754.1517874493.594020,"/defaultStorage/fsRetrieve/6f/1c/6f1cb6b1bae644488feca6becf88269e.dcm"
1.2.276.0.7230010.3.1.2.8323329.13795.1517874374.674756,"/defaultStorage/fsRetrieve/d3/05/d305701726f54dbfb70dbc46625f4c0c.dcm"
1.2.276.0.7230010.3.1.2.8323329.16952.1517874400.419108,"/defaultStorage/fsRetrieve/3c/0a/3c0a21e92c5c481c95daad0d85cd7e9b.dcm"
1.2.276.0.7230010.3.1.2.8323329.2728.1517874298.129899,"/defaultStorage/fsRetrieve/fc/b4/fcb45e9c14e04e5bade934a1f28f9420.dcm"
1.2.276.0.7230010.3.1.2.8323329.7203.1517874330.315563,"/defaultStorage/fsRetrieve/54/27/5427995b22c74c5e8832786349b865dc.dcm"
1.2.276.0.7230010.3.1.2.8323329.5470.1517874316.540302,"/defaultStorage/fsRetrieve/f1/e8/f1e8fe6654694a93b7a23ffa3e0c82aa.dcm"
1.2.276.0.7230010.3.1.2.8323329.30639.1517874503.557819,"/defaultStorage/fsRetrieve/77/39/7739a7d3b1f84a77aed7ce0b32ffaf34.dcm"
1.2.276.0.7230010.3.1.2.8323329.2828.1517874298.596144,"/defaultStorage/fsRetrieve/17/dd/17ddde46664047f7a2eeb3fbff8e68c2.dcm"
1.2.276.0.7230010.3.1.2.8323329.19403.1517874417.855497,"/defaultStorage/fsRetrieve/29/e4/29e4ee53dd6a45ac90ed5b95bf17e41e.dcm"
1.2.276.0.7230010.3.1.2.8323329.7092.1517874329.538814,"/defaultStorage/fsRetrieve/45/1a/451a9f3d3f5d4249a54756d51746754e.dcm"
1.2.276.0.7230010.3.1.2.8323329.26747.1517874473.950464,"/defaultStorage/fsRetrieve/c1/f4/c1f4e3f7d94a426999b3fe6d3dcf8de4.dcm"
1.2.276.0.7230010.3.1.2.8323329.20751.1517874429.618985,"/defaultStorage/fsRetrieve/72/f2/72f2e5b591214b2a84b7a7d31f260e8b.dcm"
1.2.276.0.7230010.3.1.2.8323329.22089.1517874438.800546,"/defaultStorage/fsRetrieve/95/68/9568b423562e4fb4a282289a3ceea0cf.dcm"
1.2.276.0.7230010.3.1.2.8323329.12759.1517874367.409570,"/defaultStorage/fsRetrieve/37/30/37301635bb3d42329f7f90e82eca8d42.dcm"
1.2.276.0.7230010.3.1.2.8323329.26154.1517874469.673314,"/defaultStorage/fsRetrieve/17/30/17307eb11e71445cada2ba626b46a983.dcm"
1.2.276.0.7230010.3.1.2.8323329.20016.1517874421.243214,"/defaultStorage/fsRetrieve/36/54/365434f107a748f4aeb0cafd2751aff9.dcm"
1.2.276.0.7230010.3.1.2.8323329.26801.1517874474.202944,"/defaultStorage/fsRetrieve/7d/bd/7dbd9f9af4e742b19ac24e752b624359.dcm"
1.2.276.0.7230010.3.1.2.8323329.27060.1517874475.705332,"/defaultStorage/fsRetrieve/60/c5/60c5a691172b4911846f190a31633485.dcm"
1.2.276.0.7230010.3.1.2.8323329.7213.1517874330.359092,"/defaultStorage/fsRetrieve/22/e6/22e693d2d32f409c9a7c2036cb481181.dcm"
1.2.276.0.7230010.3.1.2.8323329.10600.1517874353.41140,"/defaultStorage/fsRetrieve/81/d5/81d52426208e4c628263a633be1f8cab.dcm"
1.2.276.0.7230010.3.1.2.8323329.3110.1517874300.224945,"/defaultStorage/fsRetrieve/21/ae/21ae7b2c6cf44bdfb20d8fa566f7aa6c.dcm"
1.2.276.0.7230010.3.1.2.8323329.25634.1517874465.980630,"/defaultStorage/fsRetrieve/3f/ae/3fae92cd00534813b7fdc98be6585c42.dcm"
1.2.276.0.7230010.3.1.2.8323329.16360.1517874396.361390,"/defaultStorage/fsRetrieve/7d/a2/7da21890743f440a932cd46f93fe0adc.dcm"
1.2.276.0.7230010.3.1.2.8323329.23041.1517874445.199645,"/defaultStorage/fsRetrieve/8e/64/8e64036e5d3f431faef5c0fad7249910.dcm"
1.2.276.0.7230010.3.1.2.8323329.1567.1517874291.597504,"/defaultStorage/fsRetrieve/cc/dc/ccdcdb44848040728b814ddbf65d007c.dcm"
1.2.276.0.7230010.3.1.2.8323329.11750.1517874360.298167,"/defaultStorage/fsRetrieve/52/6c/526c463d259e4479ba86b4e546e3b9b9.dcm"
1.2.276.0.7230010.3.1.2.8323329.1634.1517874291.927495,"/defaultStorage/fsRetrieve/21/e5/21e5a0d795ee4e79a86c45677bbed053.dcm"
1.2.276.0.7230010.3.1.2.8323329.7667.1517874332.977552,"/defaultStorage/fsRetrieve/dd/4b/dd4b0172ce08495db7ed2ac54e511ae2.dcm"
1.2.276.0.7230010.3.1.2.8323329.6242.1517874324.515734,"/defaultStorage/fsRetrieve/61/40/6140d417c54f4f279d6d57dcb227b812.dcm"
1.2.276.0.7230010.3.1.2.8323329.25911.1517874468.355870,"/defaultStorage/fsRetrieve/6e/3c/6e3ccbfece244c938ac9603e2f29e4ba.dcm"
1.2.276.0.7230010.3.1.2.8323329.25003.1517874462.170289,"/defaultStorage/fsRetrieve/e8/0e/e80e0b8313534e79856e67fea54b90c7.dcm"
1.2.276.0.7230010.3.1.2.8323329.27191.1517874476.338456,"/defaultStorage/fsRetrieve/9f/a7/9fa7832460124546964eb5583b7bd434.dcm"
1.2.276.0.7230010.3.1.2.8323329.31147.1517874506.393055,"/defaultStorage/fsRetrieve/bd/b8/bdb82ac437c440e697e697b425996994.dcm"
1.2.276.0.7230010.3.1.2.8323329.28782.1517874487.815928,"/defaultStorage/fsRetrieve/96/54/9654a102a20947268eb1d3d5ed1ef824.dcm"
1.2.276.0.7230010.3.1.2.8323329.4076.1517874305.786878,"/defaultStorage/fsRetrieve/cb/d9/cbd9681ed2174c949a6b1c6b5a18b03e.dcm"
1.2.276.0.7230010.3.1.2.8323329.27621.1517874479.518878,"/defaultStorage/fsRetrieve/1c/bd/1cbdca95c6494e61a7424b04ce3016ec.dcm"
1.2.276.0.7230010.3.1.2.8323329.17043.1517874401.23001,"/defaultStorage/fsRetrieve/28/1c/281cc577f7144bed9232941b4d248aa7.dcm"
1.2.276.0.7230010.3.1.2.8323329.24244.1517874453.356116,"/defaultStorage/fsRetrieve/2a/62/2a62c9716c6a4987b64e630726a40265.dcm"
1.2.276.0.7230010.3.1.2.8323329.2587.1517874297.342136,"/defaultStorage/fsRetrieve/fc/16/fc1657b5dbc14689b535c7580d84a2c3.dcm"
1.2.276.0.7230010.3.1.2.8323329.18373.1517874410.147304,"/defaultStorage/fsRetrieve/6d/84/6d84e432ff58480680c56eb5dba39536.dcm"
1.2.276.0.7230010.3.1.2.8323329.22927.1517874444.577406,"/defaultStorage/fsRetrieve/a9/c8/a9c89ae1f6aa409cb8bbd94d36840a3f.dcm"
1.2.276.0.7230010.3.1.2.8323329.9722.1517874344.578566,"/defaultStorage/fsRetrieve/ea/66/ea664d3e99fa4db09cd06c3ffee3e16b.dcm"
1.2.276.0.7230010.3.1.2.8323329.18224.1517874409.334530,"/defaultStorage/fsRetrieve/da/20/da209f51d49a40a0b695bc0106e2935a.dcm"
1.2.276.0.7230010.3.1.2.8323329.22064.1517874438.625139,"/defaultStorage/fsRetrieve/85/6c/856c6e90d4fe4ef9b7ab949c53a5ce29.dcm"
1.2.276.0.7230010.3.1.2.8323329.30888.1517874504.931344,"/defaultStorage/fsRetrieve/65/db/65db958b945c4498b701805a59fbe7be.dcm"
1.2.276.0.7230010.3.1.2.8323329.20524.1517874428.535633,"/defaultStorage/fsRetrieve/a6/22/a6228320d3fa4d1d8862a1507dfcf409.dcm"
1.2.276.0.7230010.3.1.2.8323329.11993.1517874362.512628,"/defaultStorage/fsRetrieve/d0/92/d092642de5a04d95b6b6db01b9b225fb.dcm"
1.2.276.0.7230010.3.1.2.8323329.1499.1517874291.251227,"/defaultStorage/fsRetrieve/e2/78/e278e61bea0e440ba067f4cf47b8bacd.dcm"
1.2.276.0.7230010.3.1.2.8323329.20793.1517874429.827621,"/defaultStorage/fsRetrieve/43/c9/43c9e565cb98435bbf121afd32f81925.dcm"
